admission_id	time_key	location_key	university_key	batch_key	type_key	candidate_key	avg_score	min_score	control_score
6558	2016	LOC002	UNI1005	BAT008	TYP019	CAN003	469.0		400.0
6559	2016	LOC002	UNI1005	BAT008	TYP019	CAN004	423.0		333.0
6560	2016	LOC002	UNI1005	BAT001	TYP019	CAN003		291.0	
6561	2016	LOC002	UNI1005	BAT001	TYP019	CAN004		275.0	
6562	2016	LOC003	UNI0999	BAT008	TYP019	CAN003	416.0		415.0
6563	2016	LOC002	UNI0999	BAT008	TYP019	CAN003	449.0		400.0
6564	2016	LOC002	UNI0999	BAT008	TYP019	CAN004	383.0		333.0
6565	2016	LOC002	UNI0999	BAT001	TYP019	CAN003		223.0	
6566	2016	LOC002	UNI0999	BAT001	TYP019	CAN004		199.0	
6567	2016	LOC002	UNI1743	BAT008	TYP019	CAN003	465.0		400.0
6568	2016	LOC002	UNI1743	BAT008	TYP019	CAN004	396.0		333.0
6569	2016	LOC002	UNI1743	BAT001	TYP019	CAN003		300.0	
6570	2016	LOC002	UNI1743	BAT001	TYP019	CAN004		211.0	
6571	2016	LOC002	UNI0994	BAT001	TYP019	CAN008		149.0	
6572	2016	LOC002	UNI0994	BAT001	TYP019	CAN003	358.0	325.0	
6573	2016	LOC002	UNI0994	BAT001	TYP019	CAN004	316.0	288.0	
6574	2016	LOC002	UNI0848	BAT001	TYP019	CAN003		180.0	
6575	2016	LOC002	UNI0848	BAT001	TYP019	CAN004		180.0	
6576	2016	LOC002	UNI0820	BAT001	TYP019	CAN003		180.0	
6577	2016	LOC002	UNI0820	BAT001	TYP019	CAN004		212.0	
6578	2016	LOC002	UNI0832	BAT001	TYP019	CAN003		181.0	
6579	2016	LOC002	UNI0832	BAT001	TYP019	CAN004		180.0	
6580	2016	LOC002	UNI0825	BAT001	TYP019	CAN003	314.0	273.0	
6581	2016	LOC002	UNI0825	BAT001	TYP019	CAN004	280.0	254.0	
6582	2016	LOC002	UNI0822	BAT001	TYP019	CAN003		180.0	
6583	2016	LOC002	UNI0822	BAT001	TYP019	CAN004		180.0	
6584	2016	LOC002	UNI0995	BAT001	TYP019	CAN003		365.0	
6585	2016	LOC002	UNI0995	BAT001	TYP019	CAN004		324.0	
6586	2016	LOC002	UNI0838	BAT001	TYP019	CAN003		211.0	
6587	2016	LOC002	UNI0838	BAT001	TYP019	CAN004		188.0	
6588	2016	LOC002	UNI0862	BAT014	TYP019	CAN003	456.0		
6589	2016	LOC002	UNI0862	BAT001	TYP019	CAN003		327.0	
6590	2016	LOC002	UNI0862	BAT001	TYP019	CAN004		267.0	
6591	2016	LOC002	UNI0846	BAT001	TYP019	CAN003		181.0	
6592	2016	LOC002	UNI0846	BAT001	TYP019	CAN004		180.0	
6593	2016	LOC002	UNI0283	BAT001	TYP019	CAN003		180.0	
6594	2016	LOC002	UNI0283	BAT001	TYP019	CAN004		180.0	
6595	2016	LOC003	UNI0284	BAT007	TYP019	CAN003	385.0		379.0
6596	2016	LOC002	UNI0284	BAT008	TYP019	CAN003	421.0		400.0
6597	2016	LOC002	UNI0284	BAT008	TYP019	CAN004	357.0		333.0
6598	2016	LOC002	UNI0284	BAT001	TYP019	CAN003		207.0	
6599	2016	LOC002	UNI0284	BAT001	TYP019	CAN004		182.0	
6600	2016	LOC002	UNI0997	BAT001	TYP019	CAN003		188.0	
6601	2016	LOC002	UNI0997	BAT001	TYP019	CAN004		180.0	
6602	2016	LOC003	UNI0851	BAT007	TYP019	CAN003	378.0		379.0
6603	2016	LOC003	UNI0851	BAT007	TYP019	CAN004	348.0		353.0
6604	2016	LOC002	UNI0851	BAT008	TYP019	CAN003	408.0		400.0
6605	2016	LOC002	UNI0851	BAT008	TYP019	CAN004	346.0		333.0
6606	2016	LOC002	UNI0842	BAT008	TYP019	CAN003	427.0		400.0
6607	2016	LOC002	UNI0836	BAT008	TYP019	CAN003	425.0		400.0
6608	2016	LOC002	UNI0836	BAT007	TYP019	CAN004		354.0	
6609	2016	LOC001	UNI0836	BAT007	TYP019	CAN004		294.0	336.0
6610	2016	LOC001	UNI0836	BAT007	TYP019	CAN003		342.0	320.0
6611	2016	LOC002	UNI0836	BAT007	TYP019	CAN003		404.0	
6612	2016	LOC002	UNI0349	BAT008	TYP019	CAN003	412.0		400.0
6613	2016	LOC002	UNI0819	BAT008	TYP019	CAN003	428.0		400.0
6614	2016	LOC002	UNI1004	BAT008	TYP019	CAN003	422.0	400.0	400.0
6615	2016	LOC001	UNI1004	BAT007	TYP019	CAN003		311.0	320.0
6616	2016	LOC001	UNI1004	BAT007	TYP019	CAN004		326.0	336.0
6617	2016	LOC002	UNI1004	BAT014	TYP019	CAN008		232.0	
6618	2016	LOC002	UNI1004	BAT008	TYP019	CAN004		334.0	333.0
6619	2016	LOC003	UNI1001	BAT007	TYP019	CAN003	380.0		379.0
6620	2016	LOC003	UNI1001	BAT007	TYP019	CAN004	356.0		353.0
6621	2016	LOC002	UNI1001	BAT008	TYP019	CAN003	412.0		400.0
6622	2016	LOC002	UNI0855	BAT001	TYP019	CAN003		181.0	
6623	2016	LOC002	UNI0855	BAT001	TYP019	CAN004		199.0	
6624	2016	LOC002	UNI0833	BAT001	TYP019	CAN003		287.0	
6625	2016	LOC002	UNI0833	BAT001	TYP019	CAN004		230.0	
6626	2016	LOC002	UNI0845	BAT001	TYP019	CAN003		180.0	
6627	2016	LOC002	UNI0845	BAT001	TYP019	CAN004		180.0	
6628	2016	LOC002	UNI0828	BAT008	TYP019	CAN003	428.0		400.0
6629	2016	LOC002	UNI0828	BAT001	TYP019	CAN003		282.0	
6630	2016	LOC002	UNI0828	BAT001	TYP019	CAN004		249.0	
6631	2016	LOC002	UNI0849	BAT001	TYP019	CAN004		200.0	
6632	2016	LOC002	UNI0849	BAT001	TYP019	CAN003		180.0	
6633	2016	LOC001	UNI0849	BAT001	TYP019	CAN004		224.0	
6634	2016	LOC002	UNI0826	BAT001	TYP019	CAN003		180.0	
6635	2016	LOC002	UNI0826	BAT001	TYP019	CAN004		180.0	
6636	2016	LOC002	UNI0860	BAT001	TYP019	CAN003		182.0	
6637	2016	LOC002	UNI0860	BAT001	TYP019	CAN004		180.0	
6638	2016	LOC002	UNI0993	BAT001	TYP019	CAN003		266.0	
6639	2016	LOC002	UNI0993	BAT001	TYP019	CAN004		223.0	
6640	2016	LOC002	UNI1532	BAT001	TYP019	CAN003		202.0	
6641	2016	LOC002	UNI1532	BAT001	TYP019	CAN004		183.0	
6642	2016	LOC002	UNI0834	BAT001	TYP019	CAN003		180.0	
6643	2016	LOC002	UNI0834	BAT001	TYP019	CAN004		180.0	
6644	2016	LOC002	UNI0847	BAT001	TYP019	CAN003		184.0	
6645	2016	LOC002	UNI0847	BAT001	TYP019	CAN004		180.0	
6646	2016	LOC002	UNI1007	BAT001	TYP019	CAN003		184.0	
6647	2016	LOC002	UNI1007	BAT001	TYP019	CAN004		180.0	
6648	2016	LOC002	UNI0854	BAT001	TYP019	CAN003		180.0	
6649	2016	LOC002	UNI0854	BAT001	TYP019	CAN004		180.0	
6650	2016	LOC002	UNI0837	BAT001	TYP019	CAN003		300.0	
6651	2016	LOC002	UNI0837	BAT001	TYP019	CAN004		268.0	
6652	2016	LOC002	UNI0853	BAT001	TYP019	CAN003		181.0	
6653	2016	LOC002	UNI0853	BAT001	TYP019	CAN004		184.0	
6654	2016	LOC002	UNI0824	BAT001	TYP019	CAN003	348.0	317.0	
6655	2016	LOC002	UNI0824	BAT001	TYP019	CAN004	291.0	256.0	
6656	2016	LOC002	UNI0827	BAT001	TYP019	CAN003		181.0	
6657	2016	LOC002	UNI0827	BAT001	TYP019	CAN004		181.0	
6658	2016	LOC002	UNI0864	BAT001	TYP019	CAN003		183.0	
6659	2016	LOC002	UNI0864	BAT001	TYP019	CAN004		180.0	
6660	2016	LOC002	UNI1502	BAT001	TYP019	CAN003		219.0	
6661	2016	LOC002	UNI1502	BAT001	TYP019	CAN004		180.0	
6662	2016	LOC002	UNI0861	BAT001	TYP019	CAN003		180.0	
6663	2016	LOC002	UNI0861	BAT001	TYP019	CAN004		181.0	
6664	2016	LOC002	UNI0856	BAT001	TYP019	CAN003		180.0	
6665	2016	LOC002	UNI0856	BAT001	TYP019	CAN004		180.0	
6666	2016	LOC002	UNI0839	BAT001	TYP019	CAN003		359.0	
6667	2016	LOC002	UNI0839	BAT001	TYP019	CAN004		298.0	
6668	2016	LOC002	UNI0730	BAT001	TYP019	CAN003		304.0	
6669	2016	LOC002	UNI0730	BAT001	TYP019	CAN004		255.0	
6670	2016	LOC002	UNI1709	BAT008	TYP019	CAN003	448.0		400.0
6671	2016	LOC002	UNI1709	BAT008	TYP019	CAN004	375.0		333.0
6672	2016	LOC001	UNI1647	BAT005	TYP019	CAN004	562.0	550.0	512.0
6673	2016	LOC003	UNI1647	BAT005	TYP019	CAN004	486.0	455.0	416.0
6674	2016	LOC001	UNI1647	BAT005	TYP019	CAN003	572.0	564.0	532.0
6675	2016	LOC002	UNI1647	BAT005	TYP019	CAN004	558.0	545.0	502.0
6676	2016	LOC002	UNI1647	BAT005	TYP019	CAN003	585.0	576.0	545.0
6677	2016	LOC003	UNI1647	BAT005	TYP019	CAN003	493.0	463.0	457.0
6678	2016	LOC001	UNI1669	BAT005	TYP019	CAN004	640.0	630.0	512.0
6679	2016	LOC003	UNI1669	BAT005	TYP019	CAN004	603.0	584.0	416.0
6680	2016	LOC002	UNI1669	BAT005	TYP019	CAN003	593.0	592.0	545.0
6681	2016	LOC002	UNI1669	BAT005	TYP019	CAN004	639.0	627.0	502.0
6682	2016	LOC001	UNI1648	BAT005	TYP019	CAN004	612.0	608.0	512.0
6683	2016	LOC003	UNI1648	BAT005	TYP019	CAN004	518.0	427.0	416.0
6684	2016	LOC002	UNI1648	BAT005	TYP019	CAN004	602.0	592.0	502.0
6685	2016	LOC003	UNI1690	BAT005	TYP019	CAN004	472.0	426.0	416.0
6686	2016	LOC001	UNI1690	BAT005	TYP019	CAN004	534.0	521.0	512.0
6687	2016	LOC002	UNI1690	BAT005	TYP019	CAN004	535.0	525.0	502.0
6688	2016	LOC001	UNI1693	BAT005	TYP019	CAN004	601.0	596.0	512.0
6689	2016	LOC003	UNI1693	BAT005	TYP019	CAN004	541.0	524.0	416.0
6690	2016	LOC001	UNI1693	BAT005	TYP019	CAN003	570.0	568.0	532.0
6691	2016	LOC002	UNI1693	BAT005	TYP019	CAN004	590.0	577.0	502.0
6692	2016	LOC003	UNI1680	BAT005	TYP019	CAN004	456.0	421.0	416.0
6693	2016	LOC002	UNI1680	BAT008	TYP019	CAN004	474.0	463.0	333.0
6694	2016	LOC001	UNI1680	BAT008	TYP019	CAN004	461.0	457.0	424.0
6695	2016	LOC002	UNI1680	BAT008	TYP019	CAN003	527.0	519.0	400.0
6696	2016	LOC002	UNI1680	BAT005	TYP019	CAN004	512.0	506.0	502.0
6697	2016	LOC003	UNI1680	BAT005	TYP019	CAN003	493.0	462.0	457.0
6698	2016	LOC001	UNI1680	BAT008	TYP019	CAN003	481.0	476.0	460.0
6699	2016	LOC002	UNI1683	BAT005	TYP019	CAN004	568.0	547.0	502.0
6700	2016	LOC003	UNI1683	BAT005	TYP019	CAN004	470.0	417.0	416.0
6701	2016	LOC003	UNI1683	BAT005	TYP019	CAN003	472.0	459.0	457.0
6702	2016	LOC001	UNI1683	BAT005	TYP019	CAN004	562.0	528.0	512.0
6703	2016	LOC003	UNI1695	BAT005	TYP019	CAN004	521.0	509.0	416.0
6704	2016	LOC002	UNI1695	BAT008	TYP019	CAN004	524.0	515.0	333.0
6705	2016	LOC001	UNI1695	BAT008	TYP019	CAN004	461.0	450.0	424.0
6706	2016	LOC002	UNI1695	BAT008	TYP019	CAN003	530.0	527.0	400.0
6707	2016	LOC002	UNI1695	BAT005	TYP019	CAN004	484.0	443.0	502.0
6708	2016	LOC003	UNI1695	BAT005	TYP019	CAN003	507.0	493.0	457.0
6709	2016	LOC001	UNI1695	BAT008	TYP019	CAN003	496.0	493.0	460.0
6710	2016	LOC003	UNI1694	BAT008	TYP019	CAN003	409.0		415.0
6711	2016	LOC003	UNI1694	BAT008	TYP019	CAN004	409.0		380.0
6712	2016	LOC003	UNI1694	BAT005	TYP019	CAN004	446.0		416.0
6713	2016	LOC002	UNI1694	BAT008	TYP019	CAN003	508.0		400.0
6714	2016	LOC002	UNI1694	BAT008	TYP019	CAN004	443.0		333.0
6715	2016	LOC001	UNI1694	BAT008	TYP019	CAN003	488.0		460.0
6716	2016	LOC001	UNI1694	BAT008	TYP019	CAN004	462.0		424.0
6717	2016	LOC001	UNI1694	BAT005	TYP019	CAN004	514.0		512.0
6718	2016	LOC003	UNI1966	BAT005	TYP019	CAN004	435.0		416.0
6719	2016	LOC002	UNI1966	BAT005	TYP019	CAN004	512.0		502.0
6720	2016	LOC001	UNI1966	BAT005	TYP019	CAN003	537.0		532.0
6721	2016	LOC001	UNI1966	BAT005	TYP019	CAN004	528.0		512.0
6722	2016	LOC003	UNI1682	BAT008	TYP019	CAN004	407.0		380.0
6723	2016	LOC002	UNI1682	BAT008	TYP019	CAN004	455.0		333.0
6724	2016	LOC001	UNI1682	BAT008	TYP019	CAN004	452.0		424.0
6725	2016	LOC001	UNI1895	BAT005	TYP019	CAN004	580.0	571.0	512.0
6726	2016	LOC003	UNI1895	BAT005	TYP019	CAN004	482.0	417.0	416.0
6727	2016	LOC001	UNI1895	BAT005	TYP019	CAN003	573.0	569.0	532.0
6728	2016	LOC002	UNI1895	BAT005	TYP019	CAN004	587.0	552.0	502.0
6729	2016	LOC002	UNI1895	BAT005	TYP019	CAN003	581.0	577.0	545.0
6730	2016	LOC003	UNI1895	BAT005	TYP019	CAN003	473.0	457.0	457.0
6731	2016	LOC001	UNI1646	BAT005	TYP019	CAN004	578.0	566.0	512.0
6732	2016	LOC003	UNI1646	BAT005	TYP019	CAN004	498.0	463.0	416.0
6733	2016	LOC001	UNI1646	BAT005	TYP019	CAN003	573.0	561.0	532.0
6734	2016	LOC002	UNI1646	BAT005	TYP019	CAN004	568.0	549.0	502.0
6735	2016	LOC002	UNI1646	BAT005	TYP019	CAN003	570.0	553.0	545.0
6736	2016	LOC003	UNI1646	BAT005	TYP019	CAN003	498.0	486.0	457.0
6737	2016	LOC003	UNI1953	BAT008	TYP019	CAN004	422.0	413.0	380.0
6738	2016	LOC002	UNI1953	BAT008	TYP019	CAN004	463.0	370.0	333.0
6739	2016	LOC001	UNI1953	BAT008	TYP019	CAN004	474.0	461.0	424.0
6740	2016	LOC002	UNI1953	BAT008	TYP019	CAN003	515.0	504.0	400.0
6741	2016	LOC003	UNI1953	BAT008	TYP019	CAN003	444.0	426.0	415.0
6742	2016	LOC001	UNI1960	BAT005	TYP019	CAN004	598.0	578.0	512.0
6743	2016	LOC003	UNI1960	BAT005	TYP019	CAN004	533.0	482.0	416.0
6744	2016	LOC001	UNI1960	BAT005	TYP019	CAN003	593.0	578.0	532.0
6745	2016	LOC002	UNI1960	BAT005	TYP019	CAN004	546.0	495.0	502.0
6746	2016	LOC002	UNI1960	BAT005	TYP019	CAN003	583.0	564.0	545.0
6747	2016	LOC003	UNI1960	BAT005	TYP019	CAN003	508.0	457.0	457.0
6748	2016	LOC003	UNI1960	BAT014	TYP019	CAN003	525.0		
6749	2016	LOC003	UNI1960	BAT014	TYP019	CAN004	538.0		
6750	2016	LOC002	UNI1960	BAT014	TYP019	CAN003	577.0		
6751	2016	LOC002	UNI1960	BAT014	TYP019	CAN004	553.0		
6752	2016	LOC001	UNI1960	BAT014	TYP019	CAN003	597.0		
6753	2016	LOC001	UNI1960	BAT014	TYP019	CAN004	609.0		
6754	2016	LOC003	UNI0869	BAT008	TYP019	CAN004	392.0		380.0
6755	2016	LOC002	UNI0869	BAT008	TYP019	CAN004	422.0		333.0
6756	2016	LOC001	UNI0869	BAT008	TYP019	CAN003	457.0		460.0
6757	2016	LOC001	UNI0869	BAT008	TYP019	CAN004	427.0		424.0
6758	2016	LOC003	UNI0654	BAT008	TYP019	CAN003	413.0		415.0
6759	2016	LOC003	UNI0654	BAT008	TYP019	CAN004	383.0		380.0
6760	2016	LOC002	UNI0654	BAT008	TYP019	CAN003	474.0		400.0
6761	2016	LOC002	UNI0654	BAT008	TYP019	CAN004	375.0		333.0
6762	2016	LOC001	UNI0654	BAT008	TYP019	CAN003	460.0		460.0
6763	2016	LOC001	UNI0654	BAT008	TYP019	CAN004	421.0		424.0
6764	2016	LOC003	UNI0432	BAT008	TYP019	CAN004	398.0	384.0	380.0
6765	2016	LOC003	UNI0432	BAT008	TYP019	CAN003	429.0	417.0	415.0
6766	2016	LOC003	UNI1353	BAT008	TYP019	CAN003	430.0		415.0
6767	2016	LOC002	UNI1353	BAT008	TYP019	CAN003	472.0		400.0
6768	2016	LOC001	UNI1353	BAT008	TYP019	CAN003	450.0		460.0
6769	2016	LOC001	UNI1353	BAT008	TYP019	CAN004	427.0		424.0
6770	2016	LOC003	UNI1679	BAT008	TYP019	CAN003	467.0		415.0
6771	2016	LOC003	UNI1679	BAT008	TYP019	CAN004	464.0		380.0
6772	2016	LOC002	UNI1679	BAT008	TYP019	CAN003	543.0		400.0
6773	2016	LOC002	UNI1679	BAT014	TYP019	CAN003	568.0		
6774	2016	LOC002	UNI1679	BAT014	TYP019	CAN004	503.0		
6775	2016	LOC002	UNI1679	BAT008	TYP019	CAN004	517.0		333.0
6776	2016	LOC001	UNI1679	BAT008	TYP019	CAN003	519.0		460.0
6777	2016	LOC001	UNI1679	BAT014	TYP019	CAN003	553.0		
6778	2016	LOC001	UNI1679	BAT014	TYP019	CAN004	535.0		
6779	2016	LOC003	UNI1651	BAT014	TYP019	CAN003	457.0		
6780	2016	LOC003	UNI1651	BAT005	TYP019	CAN003	490.0		457.0
6781	2016	LOC003	UNI1651	BAT014	TYP019	CAN004	471.0		
6782	2016	LOC003	UNI1651	BAT005	TYP019	CAN004	482.0		416.0
6783	2016	LOC002	UNI1651	BAT014	TYP019	CAN003	510.0		
6784	2016	LOC002	UNI1651	BAT005	TYP019	CAN003	567.0		545.0
6785	2016	LOC001	UNI1651	BAT008	TYP019	CAN003	530.0		460.0
6786	2016	LOC001	UNI1651	BAT008	TYP019	CAN004	531.0		424.0
6787	2016	LOC001	UNI1686	BAT008	TYP019	CAN003		484.0	460.0
6788	2016	LOC003	UNI1686	BAT008	TYP019	CAN003		452.0	415.0
6789	2016	LOC002	UNI1686	BAT008	TYP019	CAN003		494.0	400.0
6790	2016	LOC001	UNI1686	BAT008	TYP019	CAN004		432.0	424.0
6791	2016	LOC002	UNI1686	BAT008	TYP019	CAN004		397.0	333.0
6792	2016	LOC003	UNI1686	BAT008	TYP019	CAN004		383.0	380.0
6793	2016	LOC003	UNI1010	BAT008	TYP019	CAN003	417.0		415.0
6794	2016	LOC003	UNI1010	BAT008	TYP019	CAN004	386.0		380.0
6795	2016	LOC002	UNI1010	BAT008	TYP019	CAN003	440.0		400.0
6796	2016	LOC002	UNI1010	BAT008	TYP019	CAN004	375.0		333.0
6797	2016	LOC003	UNI0463	BAT008	TYP019	CAN003	432.0		415.0
6798	2016	LOC003	UNI0463	BAT008	TYP019	CAN004	402.0		380.0
6799	2016	LOC002	UNI0463	BAT008	TYP019	CAN003	448.0		400.0
6800	2016	LOC002	UNI0463	BAT008	TYP019	CAN004	378.0		333.0
6801	2016	LOC001	UNI0463	BAT008	TYP019	CAN003	454.0		460.0
6802	2016	LOC001	UNI0463	BAT008	TYP019	CAN004	416.0		424.0
6803	2016	LOC002	UNI0621	BAT008	TYP019	CAN004	485.0	379.0	333.0
6804	2016	LOC002	UNI0621	BAT008	TYP019	CAN003	438.0	435.0	400.0
6805	2016	LOC001	UNI1677	BAT007	TYP019	CAN004	338.0	306.0	336.0
6806	2016	LOC003	UNI1702	BAT008	TYP019	CAN003	447.0		415.0
6807	2016	LOC003	UNI1702	BAT008	TYP019	CAN004	432.0		380.0
6808	2016	LOC002	UNI1702	BAT008	TYP019	CAN003	527.0		400.0
6809	2016	LOC002	UNI1702	BAT008	TYP019	CAN004	475.0		333.0
6810	2016	LOC001	UNI1702	BAT008	TYP019	CAN003	504.0		460.0
6811	2016	LOC001	UNI1702	BAT008	TYP019	CAN004	484.0		424.0
6812	2016	LOC001	UNI1704	BAT005	TYP019	CAN004	535.0	530.0	512.0
6813	2016	LOC003	UNI1704	BAT005	TYP019	CAN004	469.0	451.0	416.0
6814	2016	LOC002	UNI1704	BAT008	TYP019	CAN004	487.0	467.0	333.0
6815	2016	LOC001	UNI1704	BAT005	TYP019	CAN003	536.0	532.0	532.0
6816	2016	LOC002	UNI1704	BAT008	TYP019	CAN003	537.0	536.0	400.0
6817	2016	LOC003	UNI1704	BAT005	TYP019	CAN003	466.0	461.0	457.0
6818	2016	LOC003	UNI1692	BAT001	TYP019	CAN004	361.0	351.0	
6819	2016	LOC002	UNI1692	BAT001	TYP019	CAN004	330.0	230.0	
6820	2016	LOC003	UNI1692	BAT001	TYP019	CAN003	350.0	342.0	
6821	2016	LOC001	UNI1692	BAT001	TYP019	CAN004	257.0		
6822	2016	LOC003	UNI1674	BAT008	TYP019	CAN004	434.0	414.0	380.0
6823	2016	LOC003	UNI1674	BAT008	TYP019	CAN003	441.0	425.0	415.0
6824	2016	LOC002	UNI1674	BAT008	TYP019	CAN004	465.0	420.0	333.0
6825	2016	LOC002	UNI1674	BAT008	TYP019	CAN003	466.0	460.0	400.0
6826	2016	LOC003	UNI1687	BAT007	TYP019	CAN004	362.0	354.0	353.0
6827	2016	LOC002	UNI1687	BAT008	TYP019	CAN003	405.0		400.0
6828	2016	LOC002	UNI1687	BAT007	TYP019	CAN003	416.0	402.0	
6829	2016	LOC001	UNI1687	BAT007	TYP019	CAN003	405.0	385.0	320.0
6830	2016	LOC001	UNI1687	BAT007	TYP019	CAN004	331.0	300.0	336.0
6831	2016	LOC003	UNI1687	BAT007	TYP019	CAN003	397.0	380.0	379.0
6832	2016	LOC002	UNI1687	BAT007	TYP019	CAN004	348.0	313.0	
6833	2016	LOC003	UNI1678	BAT007	TYP019	CAN003	384.0		379.0
6834	2016	LOC003	UNI1678	BAT007	TYP019	CAN004	360.0		353.0
6835	2016	LOC003	UNI1698	BAT007	TYP019	CAN003	384.0		379.0
6836	2016	LOC003	UNI1698	BAT007	TYP019	CAN004	368.0		353.0
6837	2016	LOC003	UNI1645	BAT007	TYP019	CAN003	379.0	377.0	379.0
6838	2016	LOC003	UNI1645	BAT007	TYP019	CAN004	357.0	353.0	353.0
6839	2016	LOC003	UNI1955	BAT001	TYP019	CAN004	328.0	299.0	
6840	2016	LOC003	UNI1973	BAT001	TYP019	CAN004		367.0	
6841	2016	LOC003	UNI1973	BAT001	TYP019	CAN003		376.0	
6842	2016	LOC002	UNI1954	BAT001	TYP019	CAN003		401.0	
6843	2016	LOC003	UNI1685	BAT007	TYP019	CAN003	394.0		379.0
6844	2016	LOC003	UNI1685	BAT007	TYP019	CAN004	370.0		353.0
6845	2016	LOC002	UNI1685	BAT008	TYP019	CAN003	422.0		400.0
6846	2016	LOC002	UNI1685	BAT008	TYP019	CAN004	344.0		333.0
6847	2016	LOC002	UNI1685	BAT001	TYP019	CAN003		320.0	
6848	2016	LOC002	UNI1685	BAT001	TYP019	CAN004		205.0	
6849	2016	LOC003	UNI1956	BAT007	TYP019	CAN003	379.0		379.0
6850	2016	LOC003	UNI1956	BAT007	TYP019	CAN004	355.0		353.0
6851	2016	LOC003	UNI1962	BAT007	TYP019	CAN003	402.0		379.0
6852	2016	LOC002	UNI1975	BAT001	TYP019	CAN004		265.0	
6853	2016	LOC003	UNI1970	BAT001	TYP019	CAN004		263.0	
6854	2016	LOC003	UNI1970	BAT001	TYP019	CAN003		206.0	
6855	2016	LOC003	UNI1671	BAT007	TYP019	CAN004	355.0		353.0
6856	2016	LOC003	UNI1670	BAT007	TYP019	CAN003	406.0		379.0
6857	2016	LOC003	UNI1670	BAT007	TYP019	CAN004	375.0		353.0
6858	2016	LOC003	UNI1684	BAT007	TYP019	CAN003	391.0		379.0
6859	2016	LOC003	UNI1684	BAT007	TYP019	CAN004	369.0		353.0
6860	2016	LOC003	UNI1703	BAT007	TYP019	CAN003		374.0	379.0
6861	2016	LOC003	UNI1703	BAT007	TYP019	CAN004		379.0	353.0
6862	2016	LOC002	UNI1703	BAT008	TYP019	CAN003	392.0		400.0
6863	2016	LOC002	UNI1703	BAT008	TYP019	CAN004	341.0		333.0
6864	2016	LOC002	UNI1703	BAT007	TYP019	CAN003		334.0	
6865	2016	LOC001	UNI1703	BAT007	TYP019	CAN003		336.0	320.0
6866	2016	LOC001	UNI1703	BAT007	TYP019	CAN004		320.0	336.0
6867	2016	LOC002	UNI1703	BAT007	TYP019	CAN004		400.0	
6868	2016	LOC001	UNI1681	BAT008	TYP019	CAN003		318.0	460.0
6869	2016	LOC001	UNI1681	BAT008	TYP019	CAN004		343.0	424.0
6870	2016	LOC003	UNI0870	BAT007	TYP019	CAN003	403.0		379.0
6871	2016	LOC003	UNI0870	BAT007	TYP019	CAN004	355.0		353.0
6872	2016	LOC002	UNI1972	BAT001	TYP019	CAN003		226.0	
6873	2016	LOC002	UNI1972	BAT001	TYP019	CAN004		186.0	
6874	2016	LOC003	UNI1967	BAT001	TYP019	CAN004		363.0	
6875	2016	LOC003	UNI1967	BAT001	TYP019	CAN003		363.0	
6876	2016	LOC002	UNI1705	BAT001	TYP019	CAN004		207.0	
6877	2016	LOC003	UNI1699	BAT001	TYP019	CAN004	312.0	286.0	
6878	2016	LOC003	UNI1699	BAT001	TYP019	CAN003	302.0	271.0	
6879	2016	LOC003	UNI1061	BAT001	TYP019	CAN004	332.0	307.0	
6880	2016	LOC002	UNI0871	BAT001	TYP019	CAN003		308.0	
6881	2016	LOC002	UNI1961	BAT001	TYP019	CAN003		304.0	
6882	2016	LOC002	UNI1961	BAT001	TYP019	CAN004		286.0	
6883	2016	LOC003	UNI1696	BAT007	TYP019	CAN003	382.0		379.0
6884	2016	LOC002	UNI1696	BAT008	TYP019	CAN003	411.0		400.0
6885	2016	LOC002	UNI1696	BAT008	TYP019	CAN004	320.0		333.0
6886	2016	LOC001	UNI0629	BAT005	TYP019	CAN004	558.0		512.0
6887	2016	LOC001	UNI0629	BAT005	TYP019	CAN003	565.0		532.0
6888	2016	LOC002	UNI0629	BAT005	TYP019	CAN003	591.0		545.0
6889	2016	LOC002	UNI0629	BAT005	TYP019	CAN004	564.0		502.0
6890	2016	LOC003	UNI0119	BAT005	TYP019	CAN004	639.0		416.0
6891	2016	LOC002	UNI0119	BAT005	TYP019	CAN004	656.0		502.0
6892	2016	LOC001	UNI0119	BAT005	TYP019	CAN004	673.0		512.0
6893	2016	LOC002	UNI0395	BAT005	TYP019	CAN003	568.0	562.0	545.0
6894	2016	LOC002	UNI0395	BAT005	TYP019	CAN004	582.0	558.0	502.0
6895	2016	LOC001	UNI0395	BAT005	TYP019	CAN003	558.0	553.0	532.0
6896	2016	LOC003	UNI0395	BAT005	TYP019	CAN004	476.0	438.0	416.0
6897	2016	LOC001	UNI0395	BAT005	TYP019	CAN004	584.0	571.0	512.0
6898	2016	LOC002	UNI0631	BAT008	TYP019	CAN004	490.0	476.0	333.0
6899	2016	LOC002	UNI0638	BAT008	TYP019	CAN003	501.0		400.0
6900	2016	LOC002	UNI0638	BAT008	TYP019	CAN004	454.0		333.0
6901	2016	LOC001	UNI0638	BAT008	TYP019	CAN004	454.0		424.0
6902	2016	LOC002	UNI0625	BAT008	TYP019	CAN003	500.0		400.0
6903	2016	LOC002	UNI0625	BAT008	TYP019	CAN004	460.0		333.0
6904	2016	LOC001	UNI0625	BAT008	TYP019	CAN003	471.0		460.0
